<<<<<<< HEAD
dateadded,dateupdated,url,name,description,documentation,license,maintainer,provider,areaServed,startDate,endDate,organisation
28/08/2020,01/09/2020,,Contact Details Verification,Verifies if there is a match between the supplied details and DWP records.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Copy Document References,Allows for the copying of documents to a target benefit area.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Document Citizen Claims,Document information related to a Citizen's claim.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Document Upload,Allows for the upload of a document and its metadata.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,FINDr Matching Service,Identifies the correct service identifier for a given set of biographic data.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Get Case Status,Retrieves a range of case details relating to a claimant record.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Get Citizen Income Information API,Retrieves current and historical information regarding a Citizens income.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Get Communications,Retrieves communication list with a customer about his/her PIP.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Get Determination Decision,Retrieves decision details for all cases related to a PIP claim.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Get Entitlement,Retrieves the benefit award details related to a PIP claim.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Get Interest Details,Allows users to update a citizen's interest record.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Get Medical Details,Retrieves a range of medical details for a person.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Get Payment Details,Retrieves  payment details related to a claimant record.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Get Personal Details,Retrieves a range of personal details for a person.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Get Tasks,Retrieves all tasks listed against a claimant's record.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Include Exclude Earnings,Allows to determine which earning records are to be excluded or included in calculations for a claimant.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Manage Earnings Threshold,Allows to set and update different earnings thresholds for for a claimant.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Manage Interests,"Allows to set, unset and query an interest for a claimant.",,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Maintain Interest Details,Allows users to update a citizen's interest record.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Multiple Document Metadata Update,Allows for metadata update for multiple documents.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,NHS Charge Exemption,Checks if a citizen is eligible for free prescriptions.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Payment Dates,Payment Dates provides regional calendar information required for banking and in particular when sending payments.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Register External Content,Allows for the registration of external content and its metadata.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Rescan,Allows for the submission of a rescan request for a document.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Retrieve Metadata,Allows to request metadata for a document.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Search,Allows to search for a document in the Document Repository System.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Self Reported Earnings,"Allows to view earnings data, within the supplied date period, for a claimant.",,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Update Metadata,Allows to update metadata for a document in the Document Repository System.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,Update Retention Date,Allows to apply or lift a hold on closed document records in the Document Repository System.,,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
28/08/2020,01/09/2020,,View Earnings,"Allows to view earnings data, within the supplied date period, for a claimant.",,ISC,integration.technologyplatforms@dwp.gsi.gov.uk,DWP,Digital,,,Department of Work and Pensions
08/01/2020,24/08/2020,https://ndws9fa08d.execute-api.eu-west-2.amazonaws.com/production/api/v1/addresses/,Addresses,"We will use Addresses API when developing applications and services for the London Borough of Hackney. This ensures consistency and enables the linking of data across the organisation (via the Unique Property Reference Number). This API provides a limited interface to Hackney's Local Land and Property Gazetteer and to the National Address Gazetteer./n/nWe have built Developer API Hub for anyone who is interested to build, use or expand Hackney's APIs.It serves as a central repository for all APIs built for Hackney services. The hub also mentions if a given API is compliant with [Hackney Playbook standards](https://github.com/LBHackney-IT/API-Playbook-v2-beta).\n\n[API Hub](https://developer.api.hackney.gov.uk/api/addresses_api)\n\n[Github](https://github.com/LBHackney-IT/HackneyAddressesAPI)",https://developer.api.hackney.gov.uk/api/addresses_api,,,Hackney,Hackney,,,London Borough of Hackney
08/01/2020,24/08/2020,https://webservices.esd.org.uk/,Inform Plus,Access to 1 billion+ metric values for English areas drawn from approximately 50 organisations publishing metrics that describe local authorities and their component areas.\n\nThe API also supports queries on the taxonomies and mappings published at [https://standards.esd.org.uk/](https://standards.esd.org.uk/),https://api.esd.org.uk/,,,LG,,,,London Borough of Hackney
08/01/2020,24/08/2020,https://www.westberks.gov.uk/webservices/open311.asmx,GeoReport,To raise new requests for service to West Berkshire Council for highways and countryside related issues.,http://wiki.open311.org/GeoReport_v2/,,,WBerks,West Berkshire,,,West Berkshire Council
14/09/2020,14/09/2020,https://www.trade-tariff.service.gov.uk/api/v2,GOV.UK Trade Tariff API,"The GOV.UK Trade Tariff API makes it easy to access UK Trade Tariff data from https://www.gov.uk/trade-tariff. The data includes commodity codes, import/export controls, customs duty and VAT rates. It is accessed via HTTPS and returns data in a JSON format. The reference documentation provides a thorough overview of the endpoints and the response format.",https://api.trade-tariff.service.gov.uk/,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,support@bitzesty.com,HMRC,UK,,,HM Revenue & Customs
